movie_id,title,tmdb_id,tmdb_title,overview,release_date,vote_average,vote_count,poster_url,cast
208,Young Frankenstein (1974),3034.0,Young Frankenstein,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the bo",1974-12-15,7.855,3411,https://image.tmdb.org/t/p/w500/3BvvVKPg9yucChlSvQtJxAbLmj9.jpg,"Gene Wilder, Peter Boyle, Marty Feldman"
209,This Is Spinal Tap (1984),11031.0,This Is Spinal Tap,"""This Is Spinal Tap"" shines a light on the self-contained universe of a metal band struggling to get back on the charts, including everything from its complicated history of ups and downs, gold albums, name changes and undersold concert dates, along with the full host of requisite groupies, promoter",1984-03-02,7.411,1641,https://image.tmdb.org/t/p/w500/b3lllDltoBws5uKZzBYVSjpjjJx.jpg,"Christopher Guest, Michael McKean, Harry Shearer"
210,Indiana Jones and the Last Crusade (1989),89.0,Indiana Jones and the Last Crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following ",1989-05-24,7.853,11115,https://image.tmdb.org/t/p/w500/sizg1AU8f8JDZX4QIgE4pjUMBvx.jpg,"Harrison Ford, Sean Connery, Denholm Elliott"
211,M*A*S*H (1970),651.0,M*A*S*H,"One of the world's most acclaimed comedies, M*A*S*H focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of the",1970-02-18,6.951,1159,https://image.tmdb.org/t/p/w500/on8Q9LhtHYNhmITjUMpgOUkIG8o.jpg,"Donald Sutherland, Elliott Gould, Tom Skerritt"
212,"Unbearable Lightness of Being, The (1988)",10644.0,The Unbearable Lightness of Being,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina beg",1988-02-05,6.9,519,https://image.tmdb.org/t/p/w500/g1kPEwATsCI8DnGx6ViAhUVKQSI.jpg,"Daniel Day-Lewis, Juliette Binoche, Lena Olin"
213,"Room with a View, A (1986)",11257.0,A Room with a View,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany af",1986-03-07,6.947,843,https://image.tmdb.org/t/p/w500/5xRAqywVo6tNUNQbAESGVP930la.jpg,"Helena Bonham Carter, Julian Sands, Maggie Smith"
214,Pink Floyd - The Wall (1982),12104.0,Pink Floyd: The Wall,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1982-07-14,7.93,1660,https://image.tmdb.org/t/p/w500/aElHyIdF5jmctFGhlhhaPFsbBJC.jpg,"Bob Geldof, Christine Hargreaves, James Laurenson"
215,Field of Dreams (1989),2323.0,Field of Dreams,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",1989-04-21,7.111,1680,https://image.tmdb.org/t/p/w500/oeM7nAw6FVFICwUaXKCRkDsKjqO.jpg,"Kevin Costner, Amy Madigan, Gaby Hoffmann"
216,When Harry Met Sally... (1989),639.0,When Harry Met Sally...,"Sex always gets in the way of friendships between men and women. At least, that's what Harry Burns believes. So when Harry meets Sally Albright and a deep friendship blossoms between them, Harry's determined not to let his attraction to Sally destroy it. But when a night of weakness ends in a mornin",1989-07-12,7.4,4622,https://image.tmdb.org/t/p/w500/rFOiFUhTMtDetqCGClC9PIgnC1P.jpg,"Billy Crystal, Meg Ryan, Carrie Fisher"
217,Bram Stoker's Dracula (1992),6114.0,Bram Stoker's Dracula,"Count Dracula, a 15th-century prince, is condemned to live off the blood of the living for eternity. Young lawyer Jonathan Harker is sent to Dracula's castle to finalise a land deal, but when the Count sees a photo of Harker's fiancée, Mina, the spitting image of his dead wife, he imprisons him and ",1992-11-13,7.45,5796,https://image.tmdb.org/t/p/w500/4ZbUxjY5DZ7RCxGwvzSEr4rThd1.jpg,"Gary Oldman, Winona Ryder, Anthony Hopkins"
218,Cape Fear (1991),1598.0,Cape Fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? 14 years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client tha",1991-11-13,7.263,3911,https://image.tmdb.org/t/p/w500/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg,"Robert De Niro, Nick Nolte, Jessica Lange"
219,"Nightmare on Elm Street, A (1984)",377.0,A Nightmare on Elm Street,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of hi",1984-11-09,7.347,5772,https://image.tmdb.org/t/p/w500/wGTpGGRMZmyFCcrY2YoxVTIBlli.jpg,"Heather Langenkamp, Johnny Depp, Robert Englund"
220,"Mirror Has Two Faces, The (1996)",25189.0,The Mirror Has Two Faces,"Rose Morgan, who still lives with her mother, is a professor of Romantic Literature who desperately longs for passion in her life. Gregory Larkin, a mathematics professor, has been burned by passionate relationships and longs for a sexless union based on friendship and respect.",1996-11-15,6.736,388,https://image.tmdb.org/t/p/w500/ekk8MKMp3tlJjcMuhOgKsMCRrvR.jpg,"Barbra Streisand, Jeff Bridges, Pierce Brosnan"
221,Breaking the Waves (1996),145.0,Breaking the Waves,"In a small, conservative Scottish village, an oilman is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when he urges her to have sex with another.",1996-07-05,7.497,1126,https://image.tmdb.org/t/p/w500/dQWMcdHXUOSHtr7ypOCa5T79JMS.jpg,"Emily Watson, Stellan Skarsgård, Katrin Cartlidge"
222,Star Trek: First Contact (1996),199.0,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the g",1996-11-22,7.3,1963,https://image.tmdb.org/t/p/w500/iqhHe893Vcf07jNkNQ31tu85dKG.jpg,"Patrick Stewart, Jonathan Frakes, Brent Spiner"
223,Sling Blade (1996),12498.0,Sling Blade,"Karl Childers, a mentally disabled man, has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, he is deemed fit to be released into the outside world.",1996-08-30,7.543,868,https://image.tmdb.org/t/p/w500/ivBIBd1LNaozcmytZUyE1yIXZms.jpg,"Billy Bob Thornton, Dwight Yoakam, J.T. Walsh"
224,Ridicule (1996),12709.0,Ridicule,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles.",1996-05-09,6.921,222,https://image.tmdb.org/t/p/w500/j78rRskAapKtILalcxAmdskGtzb.jpg,"Charles Berling, Jean Rochefort, Fanny Ardant"
225,101 Dalmatians (1996),11674.0,101 Dalmatians,"An evil, high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess.",1996-11-27,5.943,3656,https://image.tmdb.org/t/p/w500/8o2ADoAyG796UwTjwBFjPyBz0yG.jpg,"Glenn Close, Jeff Daniels, Joely Richardson"
226,Die Hard 2 (1990),1573.0,Die Hard 2,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in ",1990-07-03,6.973,6437,https://image.tmdb.org/t/p/w500/ybki0UWO3OPhaM6MSniuKC7sy1R.jpg,"Bruce Willis, Bonnie Bedelia, William Sadler"
227,Star Trek VI: The Undiscovered Country (1991),174.0,Star Trek VI: The Undiscovered Country,"After years of war, the Federation and the Klingon empire find themselves on the brink of a peace summit when a Klingon ship is nearly destroyed by an apparent attack from the Enterprise. Both worlds brace for what may be their deadliest encounter.",1991-12-06,7.033,1427,https://image.tmdb.org/t/p/w500/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,"William Shatner, Leonard Nimoy, DeForest Kelley"
228,Star Trek: The Wrath of Khan (1982),154.0,Star Trek II: The Wrath of Khan,"The starship Enterprise and its crew is pulled back into action when old nemesis, Khan, steals a top secret device called Project Genesis.",1982-06-04,7.448,2144,https://image.tmdb.org/t/p/w500/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,"William Shatner, Leonard Nimoy, Ricardo Montalban"
229,Star Trek III: The Search for Spock (1984),157.0,Star Trek III: The Search for Spock,A surprise visit from Spock's father provides a startling revelation: McCoy is harboring Spock's living essence.,1984-06-01,6.577,1527,https://image.tmdb.org/t/p/w500/yqEj0oPfKBMCz7YcCARHDgH7VFm.jpg,"William Shatner, DeForest Kelley, James Doohan"
230,Star Trek IV: The Voyage Home (1986),168.0,Star Trek IV: The Voyage Home,"When a huge alien probe enters the galaxy and begins to vaporize Earth's oceans, Kirk and his crew must travel back in time in order to bring back whales and save the planet.",1986-11-26,7.18,1664,https://image.tmdb.org/t/p/w500/xY5TzGXJOB3L9rhZ1MbbPyVlW5J.jpg,"William Shatner, Leonard Nimoy, DeForest Kelley"
231,Batman Returns (1992),364.0,Batman Returns,"The monstrous Penguin, who dwells in the sewers beneath Gotham, joins up with corrupt mayoral candidate Max Shreck to topple the Batman once and for all. But when Shreck's timid assistant Selina Kyle finds out, and Shreck tries to kill her, she's transformed into the sexy Catwoman. She teams up with",1992-06-19,6.948,7125,https://image.tmdb.org/t/p/w500/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,"Michael Keaton, Danny DeVito, Michelle Pfeiffer"
232,Young Guns (1988),11967.0,Young Guns,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",1988-08-12,6.679,1041,https://image.tmdb.org/t/p/w500/3AgCq7xY1rHRAAn0iVcnNr2OWL.jpg,"Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips"
233,Under Siege (1992),8845.0,Under Siege,"A disgruntled ex-CIA operative, his assistant and their assembled group of terrorists seize a battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback—an error that could be fatal.",1992-10-08,6.312,1743,https://image.tmdb.org/t/p/w500/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,"Steven Seagal, Tommy Lee Jones, Gary Busey"
234,Jaws (1975),578.0,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate quest to kill the beast before it strikes again.",1975-06-20,7.683,11597,https://image.tmdb.org/t/p/w500/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,"Roy Scheider, Robert Shaw, Richard Dreyfuss"
235,Mars Attacks! (1996),75.0,Mars Attacks!,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. Bu",1996-12-13,6.423,5901,https://image.tmdb.org/t/p/w500/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,"Jack Nicholson, Glenn Close, Annette Bening"
236,Citizen Ruth (1996),13891.0,Citizen Ruth,"""Citizen Ruth"" is the story of Ruth Stoops, a woman who nobody even noticed -- until she got pregnant. Now, everyone wants a piece of her. The film is a comedy about one woman caught in the ultimate tug-of-war: a clash of wild, noisy, ridiculous people that rapidly dissolves into a media circus.",1996-11-21,6.587,150,https://image.tmdb.org/t/p/w500/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg,"Laura Dern, Swoosie Kurtz, Kurtwood Smith"
237,Jerry Maguire (1996),9390.0,Jerry Maguire,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up ",1996-12-13,6.994,3748,https://image.tmdb.org/t/p/w500/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,"Tom Cruise, Renée Zellweger, Cuba Gooding Jr."
238,Raising Arizona (1987),378.0,Raising Arizona,"When a childless couple—an ex-con and an ex-cop—take one of a wealthy family’s quintuplets to raise as their own, their lives grow more complicated than anticipated.",1987-03-13,7.056,2347,https://image.tmdb.org/t/p/w500/niKyjOqiB4XVl0BqgKTHIlHOCeF.jpg,"Nicolas Cage, Holly Hunter, Trey Wilson"
239,Sneakers (1992),2322.0,Sneakers,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retr",1992-09-09,6.906,1060,https://image.tmdb.org/t/p/w500/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,"Robert Redford, Sidney Poitier, David Strathairn"
240,Beavis and Butt-head Do America (1996),3179.0,Beavis and Butt-Head Do America,"Slacker duo Beavis and Butt-Head wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America, during which they manage to accidentally become America's most wanted.",1996-12-20,6.644,784,https://image.tmdb.org/t/p/w500/vqdgQiRCSzgpFXLlbxbybfkleBM.jpg,"Mike Judge, Bruce Willis, Demi Moore"
241,"Last of the Mohicans, The (1992)",9361.0,The Last of the Mohicans,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",1992-08-26,7.386,3438,https://image.tmdb.org/t/p/w500/qzJMPWRtZveBkxXOv3ucWhoJuyj.jpg,"Daniel Day-Lewis, Madeleine Stowe, Jodhi May"
242,Kolya (1996),784.0,Kolya,"After a fictitious marriage with a Russian emigrant, Cellisten Louka, a Czech man, must suddenly take responsibility for her son. However, it’s not long before the communication barrier is broken between the two new family members.",1996-05-15,7.348,210,https://image.tmdb.org/t/p/w500/fB0cGiEOngfsfyDHXIpFOmEwFgi.jpg,"Zdeněk Svěrák, Andrei Khalimon, Libuše Šafránková"
243,Jungle2Jungle (1997),14368.0,Jungle Emperor Leo,"Tezuka Osamu's most famous work ""Jungle Emperor Leo"" has been made into an animated version a number of times. In this theater version, Tezuka Osamu was able for the first time to depict the theme that ""All life is equal"" through Leo's self-sacrifice.",1997-08-01,6.955,77,https://image.tmdb.org/t/p/w500/46ygt6dQuPk9E8DOjpDYK1zAnvt.jpg,"Masane Tsukayama, Chieko Baisho, Tomoko Ishimura"
